timestamp,Was in deadzone,shouldfreeze,rawturretrot,rawreachable,omegaradpersec,motortargetraw,latchedturretrot,justexiteddeadzone,goaltargetreachable,fullystationary
299929197533.432	🟥 false	🟥 false	0.1667326674877306	🟩 true	0.26185475475169956	7.744963674877306	0.1667326674877306	🟥 false	🟩 true	🟥 false
299929197533.447	🟥 false	🟥 false	0.17175803270289913	🟩 true	0.1940453755669859	7.7952173270289915	0.17175803270289913	🟥 false	🟩 true	🟥 false
299929197533.483	🟥 false	🟩 true	0.17648605104341322	🟩 true	0.055525105199368915	7.842497510434132	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.495	🟥 false	🟩 true	0.18108741444730814	🟩 true	0.0012356043999504202	7.888511144473082	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.545	🟥 false	🟩 true	0.18475916167415898	🟩 true	0.004942446675006217	7.92522861674159	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.580	🟥 false	🟩 true	0.1886385630670315	🟩 true	0.0006533100030964275	7.964022630670315	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.616	🟥 false	🟩 true	0.1914750671706447	🟩 true	0.003488279646275398	7.992387671706447	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.641	🟥 false	🟩 true	0.19387611656353412	🟩 true	0.0020349407330733102	8.01639816563534	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.666	🟥 false	🟩 true	0.1970657662269028	🟩 true	0.015335390411373296	8.04829466226903	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.688	🟥 false	🟩 true	0.1987628832979523	🟩 true	0.011338176848951609	8.065265832979524	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.718	🟥 false	🟩 true	0.20104050483471417	🟩 true	0.01831585534746256	8.088042048347141	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.740	🟥 false	🟩 true	0.20197549278665763	🟩 true	0.031689104786635815	8.097391927866576	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.761	🟥 false	🟩 true	0.2038312882467831	🟩 true	0.015117825899590417	8.115949882467831	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.802	🟥 false	🟩 true	0.20513149243245898	🟩 true	0	8.12895192432459	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.818	🟥 false	🟩 true	0.20636458509817868	🟩 true	0	8.141282850981787	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.854	🟥 false	🟩 true	0.20742927070453518	🟩 true	0	8.151929707045351	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.863	🟥 false	🟩 true	0.20837388795978967	🟩 true	0	8.161375879597896	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.907	🟥 false	🟩 true	0.20929360621915075	🟩 true	0	8.170573062191508	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.918	🟥 false	🟩 true	0.2102590690254769	🟩 true	0	8.18022769025477	0.17175803270289913	🟥 false	🟩 true	🟩 true
299929197533.958	🟥 false	🟩 true	0.21089007043537378	🟩 true	0	8.186537704353738	0.17175803270289913	🟥 false	🟩 true	🟩 true
